scenario_id,sensor_mode,rmse_full_mean,rmse_full_std,rmse_steady_mean,rmse_steady_std,rmse_steady_xy_mean,rmse_steady_xy_std,median_error_steady_mean,mean_nees_steady_mean,n_repetitions,divergence_rate_pct,empirical_divergence_rate_pct,distance_scale,noise_scale
3,fusion,0.5398516019890386,0.2671888118546644,0.2118845303756225,0.015585542274895519,0.19904290213921544,0.01608300065567747,0.14189232387550796,39.57394405191117,20,0.0,0.0,0.75,1.0
3,rf_only,6.7226520162729075,0.01375119450430791,6.7226520162729075,0.01375119450430791,1.3554573474651905,0.06880212210378098,6.081996744834611,81.29116492990332,20,100.0,0.0,0.75,1.0
3,track_to_track_ci,4.02666194247933,2.976921757355401,0.5145919046058461,0.7192634280687945,0.4581831777378508,0.6929140310990415,0.24086342463863203,45.15954989771997,20,9.999999999999998,0.0,0.75,1.0
3,baseline_geometric,9.81687211909805,1.2891299615617389,9.81687211909805,1.2891299615617389,9.473219724888802,1.229007236171649,0.18100744983986877,,20,0.0,0.0,0.75,2.0
3,camera_only,5.291211795015743,3.0651842507829117,0.21003013571812854,0.06820950237174096,0.19477536297326792,0.06936346700674145,0.07702922663306133,3.2244398382676644,20,0.0,0.0,0.75,2.0
3,fusion,1.4901759995602935,1.4710286251690483,0.3580689440243883,0.020713206652199855,0.3320599586006205,0.0228334603864413,0.2764739896728031,55.29754607632924,20,0.0,0.0,0.75,2.0
3,rf_only,204410110.05085844,184996096.33493096,204410110.05085844,184996096.33493096,204410110.0508582,184996096.33493108,176855988.0581307,161268522860907.16,20,100.0,100.0,0.75,2.0
3,track_to_track_ci,9.240073263769691,8.338649876585784,2.057018519912447,7.169580771198709,1.9205831686478194,6.903918834850496,0.3980759538839751,62.6535676565876,20,5.000000000000004,5.0,0.75,2.0
3,baseline_geometric,1.1292308707705314,0.09449711756564749,1.1292308707705314,0.09449711756564749,1.1039717709766144,0.09232914102863284,0.0433663591415969,,20,0.0,0.0,1.0,0.5
3,camera_only,1.6781481997788699,1.6212747675487202,0.040772376439304966,0.005005270531544634,0.03487730045193543,0.006068641055450618,0.025872582267282618,2.687465076478629,20,0.0,0.0,1.0,0.5
3,fusion,0.31431507661165276,0.36615295779984874,0.08645801598169296,0.005006096998098431,0.07852713086000097,0.005134871579630786,0.08111393656179018,29.148476548840694,20,0.0,0.0,1.0,0.5
3,rf_only,6.645277115129876,0.006403877217431934,6.645277115129876,0.006403877217431934,0.8972890287046184,0.04758591859418229,6.036499258382279,71.77118358685927,20,100.0,0.0,1.0,0.5
3,track_to_track_ci,1.3447973464830785,0.4602306659380055,0.36143167377304125,0.5167997853142455,0.33235124814845796,0.49286540982406407,0.1622837747596127,37.673880750136526,20,9.999999999999998,0.0,1.0,0.5
3,baseline_geometric,2.355477793354179,0.23802600517998734,2.355477793354179,0.23802600517998734,2.3029358484810634,0.23254877800432255,0.0867275746789687,,20,0.0,0.0,1.0,1.0
3,camera_only,3.216953534602726,3.6875298695529746,0.06864311406981852,0.007998416435896365,0.058409035081073535,0.00912665420352919,0.04574428834027802,2.9019900332354647,20,0.0,0.0,1.0,1.0
3,fusion,0.4661897041549351,0.2735463642800119,0.16197839275058837,0.005698149832507491,0.14600451859363123,0.005440832125595144,0.15999658394044375,40.25215351372911,20,0.0,0.0,1.0,1.0
3,rf_only,6.777730032582676,0.022300437099686012,6.777730032582676,0.022300437099686012,1.6053500342432916,0.09447913688007709,6.091653262079415,86.6733677017703,20,100.0,0.0,1.0,1.0
3,track_to_track_ci,2.5190424862290386,1.235513116830406,0.3315247468579014,0.2962293385403052,0.2914837163972031,0.29367059606625046,0.2582867095352127,42.452210062834546,20,5.000000000000004,0.0,1.0,1.0
3,baseline_geometric,5.751478564670538,1.041961960838275,5.751478564670538,1.041961960838275,5.623563423448161,1.015830115265749,0.17356112335057092,,20,0.0,0.0,1.0,2.0
3,camera_only,4.810164650964351,3.356408961048852,0.12086161277990334,0.015066062082558363,0.1032168281075803,0.01460511839400833,0.083331784334465,3.4450185972734184,20,0.0,0.0,1.0,2.0
3,fusion,1.3315278035037725,1.4359061448310837,0.3227057243552821,0.01372253811498991,0.29091208766272747,0.013737243213399463,0.3132582523413102,56.35602162761243,20,0.0,0.0,1.0,2.0
3,rf_only,37369441.00164803,45526923.25191304,37369441.00164803,45526923.25191304,37369440.338613845,45526923.82478851,32869185.160796203,8486982637415.386,20,100.0,85.0,1.0,2.0
3,track_to_track_ci,5.861359560231413,4.1532707720910995,0.4084777703208385,0.1651221938921048,0.3397054343681263,0.17292025498462246,0.3750117420331279,49.834724562048066,20,0.0,0.0,1.0,2.0
3,baseline_geometric,0.06990090078755411,0.00160490600427167,0.06990090078755411,0.00160490600427167,0.05723490834524954,0.002132497143742826,0.05162883593122599,,20,0.0,0.0,1.5,0.5
3,camera_only,0.03940833716859504,0.001570272980296183,0.038255504612346704,0.0015400709696371416,0.03147323857724386,0.0017453940761416869,0.030713001320954548,2.6838288024942267,20,0.0,0.0,1.5,0.5
3,fusion,0.12118853707358727,0.04769578880113266,0.10429702134599791,0.0048987184474746075,0.09570161016017843,0.004869059555355667,0.09725997294864022,33.463496492196455,20,0.0,0.0,1.5,0.5
3,rf_only,6.704822098880699,0.013931453987733359,6.704822098880699,0.013931453987733359,1.2637900152283783,0.0739163865613123,6.054381937783174,79.0278786379298,20,100.0,0.0,1.5,0.5
3,track_to_track_ci,0.2346095538761154,0.08242645601992435,0.21525125955975505,0.048101358628838124,0.19815573029110645,0.048143434641823586,0.20747772217568544,40.71273859585121,20,0.0,0.0,1.5,0.5
